date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:05:04	28633/28633	---MCZ	200	added ('OK')	text/css	etag:W/%225edd132c-6fd9%22	https://demos.themesindustry.com/megaone/personal/css/style.css	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/css/style.css	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:05	1491/1491	---M--	200	added ('OK')	image/png	etag:%225edd132c-5d3%22	https://demos.themesindustry.com/megaone/personal/img/logo.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/logo.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:07	153659/153659	---M--	200	added ('OK')	image/jpeg	etag:%225edd132c-2583b%22	https://demos.themesindustry.com/megaone/personal/img/service-image.jpg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/service-image.jpg	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:07	455813/455813	---M--	200	added ('OK')	image/png	etag:%225edd132c-6f485%22	https://demos.themesindustry.com/megaone/personal/img/girl.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/girl.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:07	37591/37591	---M--	200	added ('OK')	image/jpeg	etag:%225edd132c-92d7%22	https://demos.themesindustry.com/megaone/personal/img/port-1.jpg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/port-1.jpg	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:08	87225/87225	---M--	200	added ('OK')	image/jpeg	etag:%225edd132c-154b9%22	https://demos.themesindustry.com/megaone/personal/img/port-2.jpg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/port-2.jpg	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:08	39883/39883	---M--	200	added ('OK')	image/jpeg	etag:%225edd132c-9bcb%22	https://demos.themesindustry.com/megaone/personal/img/port-3.jpg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/port-3.jpg	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:09	30465/30465	---M--	200	added ('OK')	image/jpeg	etag:%225edd132c-7701%22	https://demos.themesindustry.com/megaone/personal/img/port-4.jpg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/port-4.jpg	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:09	32724/32724	---M--	200	added ('OK')	image/jpeg	etag:%225edd132c-7fd4%22	https://demos.themesindustry.com/megaone/personal/img/port-5.jpg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/port-5.jpg	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:09	39821/39821	---M--	200	added ('OK')	image/png	etag:%225edd132c-9b8d%22	https://demos.themesindustry.com/megaone/personal/img/avatar-1.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/avatar-1.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:10	37056/37056	---M--	200	added ('OK')	image/png	etag:%225edd132c-90c0%22	https://demos.themesindustry.com/megaone/personal/img/avatar-2.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/avatar-2.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:10	44375/44375	---M--	200	added ('OK')	image/png	etag:%225edd132c-ad57%22	https://demos.themesindustry.com/megaone/personal/img/avatar-3.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/avatar-3.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:10	4264/4264	---M--	200	added ('OK')	image/png	etag:%225edd132c-10a8%22	https://demos.themesindustry.com/megaone/personal/img/client-1.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/client-1.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:11	4264/4264	---M--	200	added ('OK')	image/png	etag:%225edd132c-10a8%22	https://demos.themesindustry.com/megaone/personal/img/client-2.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/client-2.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:11	4264/4264	---M--	200	added ('OK')	image/png	etag:%225edd132c-10a8%22	https://demos.themesindustry.com/megaone/personal/img/client-3.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/client-3.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:12	4264/4264	---M--	200	added ('OK')	image/png	etag:%225edd132c-10a8%22	https://demos.themesindustry.com/megaone/personal/img/client-4.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/img/client-4.png	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:12	146218/146218	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-23b2a%22	https://demos.themesindustry.com/megaone/vendor/js/bundle.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/bundle.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:13	4194/4194	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-1062%22	https://demos.themesindustry.com/megaone/vendor/js/jquery.appear.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/jquery.appear.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:13	56764/56764	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-ddbc%22	https://demos.themesindustry.com/megaone/vendor/js/jquery.fancybox.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/jquery.fancybox.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:14	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-ad36%22	https://demos.themesindustry.com/megaone/vendor/js/owl.carousel.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/owl.carousel.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:14	116228/116228	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-1c604%22	https://demos.themesindustry.com/megaone/vendor/js/TweenMax.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/TweenMax.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:14	81239/81239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-13d57%22	https://demos.themesindustry.com/megaone/vendor/js/jquery.cubeportfolio.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/jquery.cubeportfolio.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:15	110419/110419	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-1af53%22	https://demos.themesindustry.com/megaone/vendor/js/jquery.themepunch.tools.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/jquery.themepunch.tools.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:15	64943/64943	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-fdaf%22	https://demos.themesindustry.com/megaone/vendor/js/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/jquery.themepunch.revolution.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:16	8322/8322	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1334-2082%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.actions.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.actions.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:16	7601/7601	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1334-1db1%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.carousel.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.carousel.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:17	3748/3748	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1334-ea4%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.kenburn.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.kenburn.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:18	55803/55803	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1334-d9fb%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.layeranimation.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.layeranimation.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:18	26097/26097	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-65f1%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.migration.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.migration.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:18	26097/26097	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-65f1%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.navigation.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.navigation.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:19	10925/10925	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-2aad%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.parallax.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.parallax.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:19	29064/29064	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-7188%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.slideanims.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.slideanims.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:20	26073/26073	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd1335-65d9%22	https://demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.video.min.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/extensions/revolution.extension.video.min.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:20	4218/4218	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd132c-107a%22	https://demos.themesindustry.com/megaone/personal/js/map.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/js/map.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:21	17451/17451	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd132c-442b%22	https://demos.themesindustry.com/megaone/personal/js/page-transition.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/js/page-transition.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:21	4970/4970	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee0bc4c-136a%22	https://demos.themesindustry.com/megaone/vendor/js/contact_us.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/js/contact_us.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:26	3449/3449	---MCZ	200	added ('OK')	application/javascript	etag:W/%225edd132c-d79%22	https://demos.themesindustry.com/megaone/personal/js/script.js	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/personal/js/script.js	(from https://demos.themesindustry.com/megaone/index-personal.html)
19:05:27	134000/134000	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225edd1334-20b70%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.eot	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:28	73936/73936	---M--	200	added ('OK')	text/html	etag:%22120d0-5a780d651dc66%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.html	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:28	134000/134000	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225edd1334-20b70%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400d41d.eot	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:29	86736/86736	---M--	200	added ('OK')	font/woff	etag:%225edd1334-152d0%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.woff	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:29	133764/133764	---M--	200	added ('OK')	application/octet-stream	etag:%225edd1334-20a84%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.ttf	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:30	746208/746208	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225edd1334-b62e0%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-brands-400.svg	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:30	40308/40308	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225edd1334-9d74%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.eot	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:30	40308/40308	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225edd1334-9d74%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400d41d.eot	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:30	14868/14868	---M--	200	added ('OK')	text/html	etag:%223a14-5a780d6521ece%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.html	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:31	18164/18164	---M--	200	added ('OK')	font/woff	etag:%225edd1334-46f4%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.woff	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:32	40080/40080	---M--	200	added ('OK')	application/octet-stream	etag:%225edd1334-9c90%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.ttf	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:32	139825/139825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225edd1334-22231%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-regular-400.svg	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:33	208828/208828	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225edd1334-32fbc%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.eot	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:33	79072/79072	---M--	200	added ('OK')	text/html	etag:%22134e0-5a780d652c2de%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.html	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:34	102120/102120	---M--	200	added ('OK')	font/woff	etag:%225edd1334-18ee8%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.woff	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:34	208828/208828	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225edd1334-32fbc%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900d41d.eot	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:34	208608/208608	---M--	200	added ('OK')	application/octet-stream	etag:%225edd1334-32ee0%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.ttf	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:35	147388/147388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225edd1334-23fbc%22	https://demos.themesindustry.com/megaone/vendor/fonts/LineIcons.eot?y2l643	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/LineIcons5594.eot	(from https://demos.themesindustry.com/megaone/vendor/css/LineIcons.min.css)
19:05:35	147216/147216	---M--	200	added ('OK')	application/octet-stream	etag:%225edd1334-23f10%22	https://demos.themesindustry.com/megaone/vendor/fonts/LineIcons.ttf?y2l643	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/LineIcons5594.ttf	(from https://demos.themesindustry.com/megaone/vendor/css/LineIcons.min.css)
19:05:35	793607/793607	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225edd1334-c1c07%22	https://demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/fa-solid-900.svg	(from https://demos.themesindustry.com/megaone/vendor/css/bundle.min.css)
19:05:37	147292/147292	---M--	200	added ('OK')	font/woff	etag:%225edd1334-23f5c%22	https://demos.themesindustry.com/megaone/vendor/fonts/LineIcons.woff?y2l643	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/LineIcons5594.woff	(from https://demos.themesindustry.com/megaone/vendor/css/LineIcons.min.css)
19:05:37	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225edd1334-2f68%22	https://demos.themesindustry.com/megaone/vendor/fonts/revicons.eot?5510888	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/revicons90c6.eot	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:37	573011/573011	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225edd1334-8be53%22	https://demos.themesindustry.com/megaone/vendor/fonts/LineIcons.svg?y2l643	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/LineIcons5594.svg	(from https://demos.themesindustry.com/megaone/vendor/css/LineIcons.min.css)
19:05:38	240/240	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:37%20GMT	https://demos.themesindustry.com/megaone/vendor/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/revicons/revicons90c6.eot	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:38	241/241	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:37%20GMT	https://demos.themesindustry.com/megaone/vendor/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/revicons/revicons90c6.woff	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:38	240/240	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:37%20GMT	https://demos.themesindustry.com/megaone/vendor/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/revicons/revicons90c6.ttf	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:39	240/240	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:38%20GMT	https://demos.themesindustry.com/megaone/vendor/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/fonts/revicons/revicons90c6.svg	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:39	229/229	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:38%20GMT	https://demos.themesindustry.com/megaone/vendor/css/openhand.cur	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/css/openhand.cur	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:39	231/231	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:38%20GMT	https://demos.themesindustry.com/megaone/vendor/css/closedhand.cur	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/css/closedhand.cur	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:40	232/232	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:39%20GMT	https://demos.themesindustry.com/megaone/vendor/assets/gridtile.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/assets/gridtile.png	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:40	238/238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:39%20GMT	https://demos.themesindustry.com/megaone/vendor/assets/gridtile_white.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/assets/gridtile_white.png	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:41	236/236	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:40%20GMT	https://demos.themesindustry.com/megaone/vendor/assets/gridtile_3x3.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/assets/gridtile_3x3.png	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:41	242/242	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:40%20GMT	https://demos.themesindustry.com/megaone/vendor/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/assets/gridtile_3x3_white.png	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:41	233/233	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:40%20GMT	https://demos.themesindustry.com/megaone/vendor/assets/coloredbg.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/assets/coloredbg.png	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:42	230/230	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:41%20GMT	https://demos.themesindustry.com/megaone/vendor/assets/loader.gif	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/assets/loader.gif	(from https://demos.themesindustry.com/megaone/vendor/css/revolution-settings.min.css)
19:05:42	235/235	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2013:35:41%20GMT	https://demos.themesindustry.com/megaone/vendor/css/owl.video.play.png	C:/My%20Web%20Sites/profile/demos.themesindustry.com/megaone/vendor/css/owl.video.play.png	(from https://demos.themesindustry.com/megaone/vendor/css/owl.carousel.min.css)
